Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Frequency,Bandwidth,Filter Type,Ripple,Insertion Loss,Mounting Type,Package / Case,Size / Dimension,Height (Max),URL
https://www.anatechelectronics.com/media/pdf/AE845N2245.pdf,-,3078-AE845N2245-ND,AE845N2245,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDSTOP 845MHZ MODULE,100,817.4,0,1,Box,-,Active,845MHz Center,20MHz,Band Stop,-,0.75dB,Chassis Mount,"Module, SMA Connectors","10.157"" L x 3.346"" W (258.00mm x 85.00mm)","2.579"" (65.50mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE845N2245/15652098
https://www.anatechelectronics.com/media/pdf/AE718N2244.pdf,-,3078-AE718N2244-ND,AE718N2244,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDSTOP 718MHZ MODULE,100,817.4,0,1,Box,-,Active,718MHz Center,20MHz,Band Stop,-,0.75dB,Chassis Mount,"Module, SMA Connectors","10.157"" L x 3.346"" W (258.00mm x 85.00mm)","2.579"" (65.50mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE718N2244/15652256
https://www.anatechelectronics.com/media/pdf/AB2222B979.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4302/MFG_AB2222B979.jpg,3078-AB2222B979-ND,AB2222B979,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.222GHZ MOD,100,817.4,0,1,Box,-,Active,2.222GHz Center,22MHz,Band Pass,-,2dB,Chassis Mount,Module,"4.843"" L x 2.795"" W (123.00mm x 71.00mm)","1.240"" (31.50mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2222B979/15652260
-,-,3078-AE680B11641-ND,AE680B11641,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 680.5MHZ MOD,100,823.0,0,1,Box,-,Active,680.5MHz Center,35MHz,Band Pass,2dB,2dB,Chassis Mount,Module,"4.724"" L x 2.362"" W (120.00mm x 60.00mm)","1.969"" (50.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE680B11641/15652181
https://www.anatechelectronics.com/media/pdf/AE930L8812.pdf,-,3078-AE930L8812-ND,AE930L8812,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER LOW PASS 930MHZ MODULE,100,823.5,0,1,Box,-,Active,930MHz (Cutoff),930MHz,Low Pass,-,0.3dB,Chassis Mount,Module,"7.500"" L x 1.000"" W (190.50mm x 25.40mm)","1.000"" (25.40mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE930L8812/15651728
-,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4155/MFG_AB1880B637.jpg,3078-AB1880B637-ND,AB1880B637,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 1.88GHZ MOD,100,823.5,0,1,Box,-,Active,1.88GHz Center,60MHz,Band Pass,0.2dB,1dB,Chassis Mount,Module,"5.512"" L x 2.480"" W (140.00mm x 63.00mm)","1.654"" (42.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB1880B637/15651958
https://www.anatechelectronics.com/media/pdf/AE512B11151.pdf,-,3078-AE512B11151-ND,AE512B11151,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 512MHZ MODULE,100,823.5,0,1,Box,-,Active,512MHz Center,49.5MHz,Band Pass,-,1.5dB,Chassis Mount,Module,"7.638"" L x 2.949"" W (194.00mm x 74.90mm)","2.677"" (68.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE512B11151/15651996
https://www.anatechelectronics.com/media/pdf/AE3300B10367.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3510/MFG_AE3300B10367.jpg,3078-AE3300B10367-ND,AE3300B10367,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 3.3GHZ MODULE,100,823.5,0,1,Box,-,Active,3.3GHz Center,410MHz,Band Pass,0.5dB,1dB,Chassis Mount,"Module, SMA Connectors","3.500"" L x 1.750"" W (88.90mm x 44.45mm)","0.512"" (13.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE3300B10367/15652284
https://www.anatechelectronics.com/media/pdf/AE2600N2229.pdf,-,3078-AE2600N2229-ND,AE2600N2229,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDSTOP 2.6GHZ MODULE,100,823.5,0,1,Box,-,Active,2.6GHz Center,50MHz,Band Stop,-,1.5dB,Chassis Mount,"Module, SMA Connectors","6.496"" L x 1.496"" W (165.00mm x 38.00mm)","0.866"" (22.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE2600N2229/15652295
https://www.anatechelectronics.com/media/pdf/AB864B1214.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4257/MFG_AB864B1214.jpg,3078-AB864B1214-ND,AB864B1214,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 864.5MHZ MOD,100,824.42,0,1,Box,-,Active,864.5MHz Center,59MHz,Band Pass,-,1.5dB,Chassis Mount,Module,"6.181"" L x 3.189"" W (157.00mm x 81.00mm)","2.087"" (53.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB864B1214/15651913
https://www.anatechelectronics.com/media/pdf/AB935B903.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4186/MFG_AB935B903.jpg,3078-AB935B903-ND,AB935B903,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 935MHZ MODULE,100,824.42,0,1,Box,-,Active,935MHz Center,26MHz,Band Pass,-,1.5dB,Chassis Mount,Module,"4.724"" L x 2.362"" W (120.00mm x 60.00mm)","1.890"" (48.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB935B903/15652228
https://www.anatechelectronics.com/media/pdf/AB2535B861.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4247/MFG_AB2535B861.jpg,3078-AB2535B861-ND,AB2535B861,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.535GHZ MOD,100,824.42,0,1,Box,-,Active,2.535GHz Center,70MHz,Band Pass,-,1dB,Chassis Mount,"Module, SMA Connectors","5.472"" L x 2.677"" W (139.00mm x 68.00mm)","1.181"" (30.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2535B861/15652259
https://www.anatechelectronics.com/media/pdf/AE350B9834.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3761/MFG_AE350B9834.jpg,3078-AE350B9834-ND,AE350B9834,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 350MHZ MODULE,100,824.72,0,1,Box,-,Active,350MHz Center,293MHz,Band Pass,-,1dB,Chassis Mount,"Module, SMA Connectors","4.000"" L x 1.125"" W (101.60mm x 28.58mm)","0.750"" (19.05mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE350B9834/15651700
https://www.anatechelectronics.com/media/pdf/AB838B904.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/961/MFG_AB838B904.jpg,3078-AB838B904-ND,AB838B904,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 838MHZ MODULE,100,825.0,0,1,Box,-,Active,838MHz Center,67MHz,Band Pass,-,1dB,Chassis Mount,"Module, SMA Connectors","6.969"" L x 3.583"" W (177.00mm x 91.00mm)","1.969"" (50.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB838B904/13531470
https://www.anatechelectronics.com/media/pdf/AB3412B1253.pdf,-,3078-AB3412B1253-ND,AB3412B1253,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 3.4125GHZ MOD,100,825.0,0,1,Box,-,Active,3.4125GHz Center,25MHz,Band Pass,-,1.6dB,Chassis Mount,Module,"5.157"" L x 2.382"" W (131.00mm x 60.50mm)","1.181"" (30.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB3412B1253/15651752
-,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3981/MFG_AE164B11875.jpg,3078-AE164B11875-ND,AE164B11875,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 162MHZ MODULE,100,825.0,0,1,Box,-,Active,162MHz Center,24MHz,Band Pass,-,-,Chassis Mount,Module,-,-,https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE164B11875/15651794
https://www.anatechelectronics.com/media/pdf/AE2447B11498.pdf,-,3078-AE2447B11498-ND,AE2447B11498,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 2.4475GHZ MOD,100,825.0,0,1,Box,-,Active,2.4475GHz Center,105MHz,Band Pass,0.25dB,0.75dB,Chassis Mount,Module,"3.000"" L x 2.000"" W (76.20mm x 50.80mm)","1.339"" (34.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE2447B11498/15651978
https://www.anatechelectronics.com/media/pdf/AB2250B1057.pdf,-,3078-AB2250B1057-ND,AB2250B1057,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.25GHZ MOD,100,825.0,0,1,Box,-,Active,2.25GHz Center,100MHz,Band Pass,0.4dB,0.8dB,Chassis Mount,Module,"4.567"" L x 2.520"" W (116.00mm x 64.00mm)","1.587"" (40.30mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2250B1057/15652151
-,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8922/MFG_AB707B1061.jpg,3078-AB707B1061-ND,AB707B1061,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 707MHZ MODULE,100,825.0,0,1,Box,-,Active,707MHz Center,18MHz,Band Pass,-,2dB,Chassis Mount,Module,"4.724"" L x 2.362"" W (120.00mm x 60.00mm)","1.929"" (49.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB707B1061/15652152
https://www.anatechelectronics.com/media/pdf/AB2242B981.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4219/MFG_AB2242B981.jpg,3078-AB2242B981-ND,AB2242B981,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.242GHZ MOD,100,825.0,0,1,Box,-,Active,2.242GHz Center,22MHz,Band Pass,-,2dB,Chassis Mount,Module,"4.843"" L x 2.795"" W (123.00mm x 71.00mm)","1.240"" (31.50mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2242B981/15652314
https://www.anatechelectronics.com/media/pdf/AE847B11457.pdf,-,3078-AE847B11457-ND,AE847B11457,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 847MHZ MODULE,100,825.0,0,1,Box,-,Active,847MHz Center,30MHz,Band Pass,0.8dB,2dB,Chassis Mount,Module,"4.488"" L x 2.362"" W (114.00mm x 60.00mm)","1.850"" (47.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE847B11457/15774510
https://www.anatechelectronics.com/media/pdf/AE2200B11704.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3813/MFG_AE2200B11704.jpg,3078-AE2200B11704-ND,AE2200B11704,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 2.2GHZ MODULE,100,827.0,0,1,Box,-,Active,2.2GHz Center,30MHz,Band Pass,-,1dB,Chassis Mount,"Module, SMA Connectors","4.125"" L x 1.500"" W (104.78mm x 38.10mm)","1.000"" (25.40mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE2200B11704/15651747
https://www.anatechelectronics.com/media/pdf/AB2436B479-NFNM.pdf,-,3078-AB2436B479-NFNM-ND,AB2436B479-NFNM,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 2.4365GHZ MOD,100,827.0,0,1,Box,-,Active,2.4365GHz Center,70MHz,Band Pass,0.2dB,1.1dB,Chassis Mount,Module,"4.843"" L x 2.795"" W (123.00mm x 71.00mm)","1.240"" (31.50mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2436B479-NFNM/15652363
https://www.anatechelectronics.com/media/pdf/AB2492B1246.pdf,-,3078-AB2492B1246-ND,AB2492B1246,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.492GHZ MOD,100,827.0,0,1,Box,-,Active,2.492GHz Center,22MHz,Band Pass,1.2dB,3dB,Chassis Mount,Module,"4.252"" L x 2.205"" W (108.00mm x 56.00mm)","1.024"" (26.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2492B1246/15652517
https://www.anatechelectronics.com/media/pdf/AB2533B594.pdf,-,3078-AB2533B594-ND,AB2533B594,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.533GHZ MOD,100,827.0,0,1,Box,-,Active,2.533GHz Center,73MHz,Band Pass,0.2dB,1.1dB,Chassis Mount,Module,"4.252"" L x 2.205"" W (108.00mm x 56.00mm)","1.063"" (27.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2533B594/15771983
https://www.anatechelectronics.com/media/pdf/AB2495B784.pdf,-,3078-AB2495B784-ND,AB2495B784,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.495GHZ MOD,100,827.0,0,1,Box,-,Active,2.495GHz Center,22MHz,Band Pass,0.2dB,2dB,Chassis Mount,"Module, SMA Connectors","7.874"" L x 4.055"" W (200.00mm x 103.00mm)","1.535"" (39.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2495B784/15772442
https://www.anatechelectronics.com/media/pdf/AE2437B1356.pdf,-,3078-AE2437B1356-ND,AE2437B1356,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.437GHZ MOD,100,827.0,0,1,Box,-,Active,2.437GHz Center,30MHz,Band Pass,0.2dB,2dB,Chassis Mount,"Module, SMA Connectors","4.252"" L x 2.205"" W (108.00mm x 56.00mm)","1.142"" (29.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE2437B1356/15773235
https://www.anatechelectronics.com/media/pdf/AB2436B479.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4243/MFG_AB2436B479.jpg,3078-AB2436B479-ND,AB2436B479,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 2.4365GHZ MOD,99,827.0,0,1,Box,-,Active,2.4365GHz Center,70MHz,Band Pass,0.2dB,1.1dB,Chassis Mount,Module,"4.843"" L x 2.795"" W (123.00mm x 71.00mm)","1.240"" (31.50mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2436B479/15652442
https://www.anatechelectronics.com/media/pdf/AB1927B1197.pdf,-,3078-AB1927B1197-ND,AB1927B1197,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 1.9275GHZ MOD,100,829.6,0,1,Box,-,Active,1.9275GHz Center,455MHz,Band Pass,-,0.5dB,Chassis Mount,Module,"5.492"" L x 2.205"" W (139.50mm x 56.00mm)","1.417"" (36.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB1927B1197/15652178
https://www.anatechelectronics.com/media/pdf/AB2097B1349.pdf,-,3078-AB2097B1349-ND,AB2097B1349,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 2.0975GHZ MOD,100,829.6,0,1,Box,-,Active,2.0975GHz Center,12MHz,Band Pass,0.5dB,2.5dB,Chassis Mount,Module,"8.890"" L x 1.496"" W (225.80mm x 38.00mm)","0.984"" (25.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2097B1349/15652340
https://www.anatechelectronics.com/media/pdf/AB3500B1279.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4251/MFG_AB3500B1279.jpg,3078-AB3500B1279-ND,AB3500B1279,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 3.5GHZ MODULE,100,831.0,0,1,Box,-,Active,3.5GHz Center,200MHz,Band Pass,-,1dB,Chassis Mount,"Module, SMA Connectors","3.465"" L x 1.654"" W (88.00mm x 42.00mm)","0.984"" (25.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB3500B1279/15651629
https://www.anatechelectronics.com/media/pdf/AE17000B1378.pdf,-,3078-AE17000B1378-ND,AE17000B1378,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 17GHZ MODULE,100,834.0,0,1,Box,-,Active,17GHz Center,2.7GHz,Band Pass,-,1dB,Chassis Mount,"Module, SMA Connectors","2.264"" L x 0.551"" W (57.50mm x 14.00mm)","0.413"" (10.50mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE17000B1378/15772008
https://www.anatechelectronics.com/media/pdf/AE18070B11071.pdf,-,3078-AE18070B11071-ND,AE18070B11071,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 18.07GHZ MOD,100,834.0,0,1,Box,-,Active,18.07GHz Center,4.14GHz,Band Pass,-,2.4dB,Chassis Mount,Module,"1.220"" L x 0.580"" W (30.99mm x 14.73mm)","0.320"" (8.13mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE18070B11071/15772076
https://www.anatechelectronics.com/media/pdf/AB11700B1069.pdf,-,3078-AB11700B1069-ND,AB11700B1069,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 11.7GHZ MOD,100,834.0,0,1,Tray,-,Active,11.7GHz Center,2GHz,Band Pass,0.5dB,2dB,Chassis Mount,"Module, SMA Connectors","4.665"" L x 0.500"" W (118.50mm x 12.70mm)","0.472"" (12.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB11700B1069/15772331
https://www.anatechelectronics.com/media/pdf/AB18000B1147.pdf,-,3078-AB18000B1147-ND,AB18000B1147,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 18GHZ MODULE,100,834.0,0,1,Box,-,Active,18GHz Center,4GHz,Band Pass,-,2dB,Chassis Mount,"Module, SMA Connectors","1.055"" L x 0.500"" W (26.80mm x 12.70mm)","0.500"" (12.70mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB18000B1147/15774500
https://www.anatechelectronics.com/media/pdf/AE1950B11529.pdf,-,3078-AE1950B11529-ND,AE1950B11529,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 1.95GHZ MOD,100,835.0,0,1,Box,-,Active,1.95GHz Center,60MHz,Band Pass,-,1dB,Chassis Mount,Module,"6.693"" L x 2.795"" W (170.00mm x 71.00mm)","1.654"" (42.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE1950B11529/15651716
https://www.anatechelectronics.com/media/pdf/AB6750B718.pdf,-,3078-AB6750B718-ND,AB6750B718,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 6.75GHZ MOD,100,835.0,0,1,Box,-,Active,6.75GHz Center,900MHz,Band Pass,-,1.5dB,Chassis Mount,"Module, SMA Connectors","2.283"" L x 1.575"" W (58.00mm x 40.00mm)","0.984"" (25.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB6750B718/15651811
https://www.anatechelectronics.com/media/pdf/AE16500B11054.pdf,-,3078-AE16500B11054-ND,AE16500B11054,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 16.5GHZ MOD,100,835.0,0,1,Box,-,Active,16.5GHz Center,600MHz,Band Pass,0.5dB,2dB,Chassis Mount,"Module, SMA Connectors","1.626"" L x 0.500"" W (41.30mm x 12.70mm)","0.472"" (12.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE16500B11054/15652248
https://www.anatechelectronics.com/media/pdf/AE30B11034.pdf,-,3078-AE30B11034-ND,AE30B11034,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 30MHZ 10DIP,100,835.7,0,1,Box,-,Active,30MHz Center,15MHz,Band Pass,-,1.5dB,Through Hole,10-DIP Module,"2.500"" L x 1.000"" W (63.50mm x 25.40mm)","0.600"" (15.24mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE30B11034/15651649
https://www.anatechelectronics.com/media/pdf/AE6000H9873.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2806/MFG_AE6000H9873.jpg,3078-AE6000H9873-ND,AE6000H9873,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER HIGH PASS 6GHZ MODULE,100,835.7,0,1,Box,-,Active,6GHz (Cutoff),12GHz,High Pass,0.1dB,1dB,Chassis Mount,"Module, SMA Connectors","0.075"" L x 0.625"" W (1.91mm x 15.88mm)","0.500"" (12.70mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE6000H9873/15651760
https://www.anatechelectronics.com/media/pdf/AE4000SSH6593.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3778/MFG_AE4000SSH6593.jpg,3078-AE4000SSH6593-ND,AE4000SSH6593,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER HIGH PASS 4GHZ MODULE,100,835.7,0,1,Box,-,Active,4GHz (Cutoff),19GHz,High Pass,-,1.5dB,Chassis Mount,"Module, SMA Connectors","0.984"" L x 0.630"" W (25.00mm x 16.00mm)","0.394"" (10.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE4000SSH6593/15652018
https://www.anatechelectronics.com/media/pdf/AE788B6193.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2896/MFG_AE788B6193.jpg,3078-AE788B6193-ND,AE788B6193,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 788MHZ MODULE,100,835.7,0,1,Box,-,Active,788MHz Center,375MHz,Band Pass,0.1dB,3dB,Chassis Mount,"Module, SMA Connectors","4.000"" L x 1.125"" W (101.60mm x 28.58mm)","0.750"" (19.05mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE788B6193/15652367
https://www.anatechelectronics.com/media/pdf/AB2350B490.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1067/MFG_AB2350B490.jpg,3078-AB2350B490-ND,AB2350B490,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.35GHZ MOD,100,845.0,0,1,Box,-,Active,2.35GHz Center,100MHz,Band Pass,-,1.7dB,Chassis Mount,"Module, SMA Connectors","3.563"" L x 1.811"" W (90.50mm x 46.00mm)","0.846"" (21.50mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2350B490/13531513
https://www.anatechelectronics.com/media/pdf/AE400L9176.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3487/MFG_AE400L9176.jpg,3078-AE400L9176-ND,AE400L9176,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER LOW PASS 400MHZ MODULE,100,845.0,0,1,Box,-,Active,400MHz (Cutoff),400MHz,Low Pass,-,0.6dB,Chassis Mount,Module,"6.000"" L x 1.500"" W (152.40mm x 38.10mm)","1.250"" (31.75mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE400L9176/15652050
https://www.anatechelectronics.com/media/pdf/AB4500B1054.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8922/MFG_AB4500B1054.jpg,3078-AB4500B1054-ND,AB4500B1054,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 4.5GHZ MODULE,100,850.57,0,1,Box,-,Active,4.5GHz Center,1GHz,Band Pass,-,1dB,Chassis Mount,Module,"4.252"" L x 3.386"" W (108.00mm x 86.00mm)","1.181"" (30.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB4500B1054/15652118
https://www.anatechelectronics.com/media/pdf/AB3500B1053.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8922/MFG_AB3500B1053.jpg,3078-AB3500B1053-ND,AB3500B1053,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 3.5GHZ MODULE,100,850.57,0,1,Box,-,Active,3.5GHz Center,1GHz,Band Pass,-,1dB,Chassis Mount,Module,"5.197"" L x 3.909"" W (132.00mm x 99.30mm)","1.181"" (30.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB3500B1053/15652153
https://www.anatechelectronics.com/media/pdf/AB2500B1055.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8922/MFG_AB2500B1055.jpg,3078-AB2500B1055-ND,AB2500B1055,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPASS 2.5GHZ MODULE,100,850.57,0,1,Box,-,Active,2.5GHz Center,1GHz,Band Pass,-,1dB,Chassis Mount,Module,"5.197"" L x 3.150"" W (132.00mm x 80.00mm)","1.181"" (30.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2500B1055/15652418
https://www.anatechelectronics.com/media/pdf/AB5000B1013.pdf,-,3078-AB5000B1013-ND,AB5000B1013,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 5GHZ MODULE,100,853.0,0,1,Box,-,Active,5GHz Center,33MHz,Band Pass,-,2.5dB,Chassis Mount,"Module, SMA Connectors","3.110"" L x 2.165"" W (79.00mm x 55.00mm)","0.758"" (19.25mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB5000B1013/15652074
https://www.anatechelectronics.com/media/pdf/AB2492B1218.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4193/MFG_AB2492B1218.jpg,3078-AB2492B1218-ND,AB2492B1218,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BANDPSS 2.49202GHZ MOD,100,854.73,0,1,Box,-,Active,2.49202GHz Center,16.5MHz,Band Pass,0.4dB,0.8dB,Chassis Mount,"Module, SMA Connectors","4.370"" L x 2.717"" W (111.00mm x 69.00mm)","0.906"" (23.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB2492B1218/15651800
https://www.anatechelectronics.com/media/pdf/AE2310B11640.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8922/MFG_AE2310B11640.jpg,3078-AE2310B11640-ND,AE2310B11640,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 2.31GHZ MOD,100,855.0,0,1,Box,-,Active,2.31GHz Center,10MHz,Band Pass,0.2dB,1dB,Chassis Mount,"Module, SMA Connectors","6.181"" L x 5.512"" W (157.00mm x 140.00mm)","1.587"" (40.30mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AE2310B11640/15651894
https://www.anatechelectronics.com/media/pdf/AB8150B1240.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4159/MFG_AB8150B1240.jpg,3078-AB8150B1240-ND,AB8150B1240,Anatech Electronics Inc.,Anatech Electronics Inc.,RF FILTER BAND PASS 8.15GHZ MOD,100,857.0,0,1,Box,-,Active,8.15GHz Center,500MHz,Band Pass,-,1.5dB,Chassis Mount,"Module, SMA Connectors","3.268"" L x 1.248"" W (83.00mm x 31.70mm)","0.709"" (18.00mm)",https://www.digikey.com/en/products/detail/anatech-electronics-inc/AB8150B1240/15652020
